Id,Price
12092,154592.6483699895
1527,187663.14521983202
10010,245985.99348600133
655,104275.88908349066
10549,136004.95508676162
3248,120036.97266357922
13499,272035.45068509714
14959,211854.66824225395
6070,156902.36350949758
11360,244270.0631767864
12102,209617.5241214438
11870,302087.2618404537
3713,122938.48192901959
3230,155874.33425042682
7742,226514.8068324308
15092,335888.1706108963
8728,291306.6941973991
3386,145211.89833203435
9409,147675.9092750247
16545,272730.15933216835
3127,163605.34707179273
11344,161359.56960491562
2112,226684.3403703628
7310,211115.0988087887
6313,229857.44123188246
3681,416296.4384506275
5114,210370.18057282257
270,158178.76494075358
14350,180558.9380548672
12223,358564.6877630777
1066,186429.27800877314
16116,403173.63530604827
11410,473530.2630965472
4088,155058.4760073866
5956,152461.79568679378
14669,149771.24048728502
13871,134295.2149566679
4126,233599.80184786688
12114,184943.27875702752
16607,156595.87105797368
4266,223309.21254164184
13518,191289.71822874376
11856,331619.48135131696
3885,242473.04998811716
8891,176208.391152668
4964,175890.3222000043
7696,139997.71871953318
6894,130999.22387334361
9766,181767.44504310653
4800,155576.24272274497
2840,193704.8074825992
4743,178973.3539704718
13562,497692.22830023646
8301,204065.03978095003
5405,177436.4975522628
1535,172157.89071489873
9073,128041.60887852423
1698,323624.7868390547
12262,232849.59303561633
6794,183899.28007366502
12701,199066.0612926043
8432,175288.07268670178
13540,136663.4689358421
8629,147652.857600503
1440,187702.27786854087
8596,208877.10710815614
9575,292418.9856379282
14976,99915.65463896588
3149,226480.04171803634
5157,153698.2496473357
10748,181557.0616713508
9719,353442.9863472904
6376,184038.71960237453
9733,168852.12591565578
4749,231632.53396157513
4994,410767.64831549086
538,203544.6649944658
5512,136505.98019552173
9778,147971.73171518216
9761,130202.99748926058
3174,382026.10831642215
13429,183333.99801237194
10467,70905.47512485848
14129,189159.66989514016
13608,194863.5628632754
11106,147432.63941360253
12048,176811.52378748494
1054,314481.8203308591
3582,112640.1125150234
1566,149129.67138236
11529,150599.18789704324
11859,148492.91513762265
10582,147053.5582452004
14907,358339.877182144
14039,165054.90429590177
10489,167480.32793249816
3331,316161.0556396609
10153,238039.82408156962
5271,153070.458323734
11871,373235.82630362007
776,133379.6096494675
3994,132811.73257811245
9433,71033.64146904176
14275,145407.5177888617
8030,232172.0656987423
8169,248240.7244436037
8053,188706.8627807552
4822,218168.99992925292
13197,199564.71966916343
13634,269225.7943237511
8951,175789.34826215182
12176,268454.8691793644
15471,144435.7348427373
14962,163126.5083843341
12512,133897.3802237559
8697,529852.0273189036
7095,228049.4413592022
13639,189014.51929541738
16660,188050.08901075498
5848,147441.1371620097
5386,176186.33478213174
10880,285732.40300387534
3954,183995.71836859337
13426,264265.2973059857
5966,220618.19117472265
16315,275207.2738961658
7455,183416.8390845963
11071,237877.97720124538
14740,212417.0882655945
16087,239574.67312691317
8931,249611.4288207687
15289,164541.63710585248
16089,258718.4623758704
12128,183590.38822514043
4724,204585.45718431668
8585,209745.02528780364
7188,237772.04588266433
5423,156156.68948680407
10488,189557.68699865678
5980,202941.15329998216
8376,239869.1726119088
12397,144486.3767815962
16496,179831.57108625208
4891,234039.23722557834
9710,137630.48475584562
6339,166282.721177571
244,233338.62995847716
5002,236387.35207550615
5358,172409.01076066817
7636,157938.80967719524
9361,319505.9936203938
3601,127200.61394185878
15755,167786.17259768758
172,180295.38326641728
3037,337330.5874864639
577,242424.52997285317
3607,200272.3220287695
2515,109064.15937616811
10413,154633.83490277955
10511,229283.80485523154
4637,377870.89505335526
12736,249429.4613417527
9534,236586.22843392508
11641,203114.40916005912
10419,237280.96892221988
15313,109967.61738911888
14915,204372.0702606766
12409,339461.40213809535
9405,124632.3819819843
14066,204945.87560495068
14108,186971.64329146725
11931,234208.8117975525
11464,316564.601831759
926,151144.6752565131
11190,218785.36141305868
10260,182801.02997842972
12712,200052.92394885793
1234,222318.78509719865
11608,101927.00863506114
3776,262451.1362011814
4881,202115.5171688575
10266,177842.8180610164
3262,244062.90178001986
3576,331124.3881308688
16604,424455.1157916325
8041,118493.2078137931
10691,238044.19894871383
8357,178623.33778667406
11661,152846.1091619559
4453,232747.11303481867
15936,216930.95216538143
8463,252978.1923302204
15770,246791.82604688092
466,164314.67743816754
14965,88162.11419854354
11227,176819.77188380752
9894,266938.75925483246
11746,201972.8322737584
4118,150374.16389084392
756,347056.4478559382
15589,181255.46318416906
109,364475.4698287757
5778,227461.82671666765
1731,89123.8358808258
3450,139078.97976940218
2961,189632.65115945577
222,174235.03306391017
11454,406149.19297777873
7339,185769.1911554913
12096,99630.44172666674
14074,181239.84288318906
4058,361125.285214323
6603,265384.53673580603
3289,124258.7590093574
16681,281318.83576589904
8200,326361.1349898417
3343,234984.87262424294
7802,187174.50443609848
2082,317968.8425601334
217,256305.1824632896
1720,182236.79055537406
7224,258060.40544333588
6176,155562.33623515582
12571,253177.77602424705
16666,305657.22385656746
8908,195606.22789742367
6914,167777.591518862
5428,199378.05756128347
381,184226.26694502344
3991,191177.9903471812
16365,255362.0204833462
1046,214210.35684746172
391,148614.04566273786
9212,308744.0612045261
3022,188587.90536747777
9961,108149.18460422648
6764,331136.94146083004
7720,186873.88992424513
4809,226125.6286526325
8877,308181.2785314054
7817,192202.496825221
10614,114685.37798459048
5553,234126.33022840018
16488,131683.1117384521
11002,170092.44331441866
13592,308005.96143885993
15050,228668.8688505668
13553,261203.91875253638
9041,191192.8082130457
5461,385957.9327437513
16274,304740.16652203095
2138,133447.3709056645
6245,164635.87309945756
8245,197895.7084405066
6491,211085.61867451336
13218,195532.63490675882
13101,102103.81988854922
10462,145384.09494005807
4079,179366.46799437806
1506,442697.30492051825
14107,127856.87826919022
12215,271001.00161740906
11576,301507.50255836954
10567,223993.98489659696
12713,212213.8214101823
1468,483543.93691388867
2549,256887.4682715157
4172,205428.32481814164
12380,237624.61696375956
3513,107205.9837180469
8165,237347.44861620903
1127,214339.90511616267
14601,315165.2495163381
15526,326881.9789053431
986,390148.74627827475
14968,208627.60779320955
9348,197277.94645827476
6317,261841.60772718771
7497,98872.48532519906
5079,344652.56264436553
528,176257.5850103096
10964,148326.27867161355
5812,328082.3465204792
11022,201342.80042331576
16251,135825.22503014578
5863,115653.16294473367
8664,215754.1519207138
5396,137111.05525715626
6917,255667.5242359816
12776,126700.5296283516
473,239434.4335997429
13333,231709.81448638425
13023,181771.24214544072
7357,253995.58294017587
10955,541285.0068165143
11914,296485.52043806703
12535,159687.1014655913
11205,131840.10848005666
13209,184412.44593515672
16119,425791.7882403141
2174,270828.8466010475
4834,180468.71778077897
10151,185660.63146728426
5584,215022.05039143082
6672,220690.709787288
12858,280945.07669017493
5106,199929.31373066426
8884,190358.15617140324
13766,177622.22293918495
12556,108576.42053953743
12910,224231.430863385
6258,128118.72047494788
7100,246972.9718795751
1793,165775.8924362352
3335,179606.18402271805
12835,188415.22537206596
10591,158247.0247256093
15707,345057.2893296754
16389,162348.31681340063
7440,366218.81512969773
6293,178913.25343369096
3937,190406.23250611196
16527,213663.6476077247
5102,233757.31284456322
10734,334296.64507120015
7986,148683.50122019285
6495,129041.4087134548
9571,228706.95820232475
5131,210126.90790601113
10761,231954.16502462025
143,426464.8380397871
13829,173427.34600649204
13662,235726.6735003244
1771,146132.91503154943
5448,217914.65633896925
8594,167322.58594133242
12038,161380.77941104973
16471,148628.1722984075
16764,145228.36671816793
1282,162131.61740778259
15101,267069.7168700836
9473,137080.74086672076
2324,448897.16458449693
14448,239475.7925278966
6000,70088.47003429955
2077,138859.2135385071
12960,228136.3967814763
15837,208223.0471717584
8805,243921.25657824596
9987,235453.60399984696
1580,291989.81568277715
11089,126385.72790239908
10926,223496.66275862025
12773,425191.1579962033
6490,282903.2061697107
10858,129487.81678383649
2831,119453.94933866899
16326,149126.52405319398
371,201700.70958371685
8852,183884.9508782185
6713,287825.485994321
4230,204583.40453278006
3639,214276.07501734328
3642,207237.10453405092
5149,177670.84277839697
2861,191277.23020208537
13300,86396.57389522294
2807,333991.6985475487
5919,104999.0870693239
12716,463091.1437400768
4271,244618.5978397496
16055,230445.38591613606
3747,318599.89727232157
5857,243539.25599064503
6884,302172.5030449384
16027,262897.9662230595
3512,281469.7227309662
5181,170509.12051440627
16732,274358.74599852477
1908,181245.6789838139
12082,173427.6124459505
7286,135739.15042138577
8216,136247.00481594243
6929,328667.9023907958
3950,298482.3549604698
12479,180704.13852999182
877,141150.85181235292
1366,188445.55912369132
384,135221.40188650074
5767,195885.84535773747
6910,155010.4013078456
187,194413.47271635168
10164,278646.27862721565
8603,223959.87181355982
15834,213423.18968799073
3078,131426.78192701776
3479,245962.8552517056
6671,230038.60617382303
6078,195961.90122060757
16271,148057.24351957167
16191,150173.3994553347
11544,183806.91022770538
7781,217796.29848579667
14918,266989.95743751415
6238,185710.6434720786
12989,222731.51485857955
11907,199229.5603431035
9696,162662.42933507165
14084,311441.5396645597
3895,156256.4223374986
4367,178040.1407300451
8453,67016.76878688739
7638,332752.68930359074
8373,241117.86723579207
4674,181546.58192575243
15787,150221.76825567096
5903,255155.97218887936
13679,194798.57280359382
9018,285960.3822545458
15823,250186.789342504
13289,147211.1817054067
9896,196116.33714905352
14436,195554.93506729993
5547,254438.54028737068
4048,388375.076165484
16579,204848.5701477776
8550,198654.16990446002
9385,282434.00956264045
5242,166245.8495900703
31,221864.20140811926
6144,276986.8299512289
3990,200657.1185758837
2523,87282.97913872679
12608,267819.0484528314
7234,176388.07406733595
15264,217628.30984665465
9623,239046.75916953784
3161,329917.94088898355
7425,97512.14075654343
13021,274644.00664650806
4044,149298.98196893634
15411,250523.02962300618
979,316950.1287717954
5514,250217.72742167368
4817,170485.72977338184
2115,189579.46702844964
10571,274418.21681685594
8992,239891.32587531095
15546,187714.15190887713
11359,132131.98873891603
11972,174113.4177000041
12838,166066.1204181243
5948,126494.04322922498
422,314430.4107584692
4855,144010.36440259457
16197,116964.1975266738
8926,484526.08815895667
5703,173495.49153624286
8848,208108.2142255811
7039,318321.76652106695
3806,157995.763390552
15154,235916.8905935813
13132,177398.43521806956
7438,198516.56806239154
4398,244465.83034164493
2440,182195.44403778826
3751,163395.14352875296
1476,181087.75034707217
2264,267115.5316076997
16444,178707.01464876768
10704,164561.59999449135
4033,144747.0168631114
4508,122711.62717177701
16290,248083.39437840244
10387,205092.99279426163
5457,149454.1840846895
4910,277292.27804998204
7451,214358.86600175014
10732,213175.54829725693
8015,143930.40984572226
6148,188948.5479414855
5892,244652.92985917768
7825,218744.66784538573
6851,220127.4551501001
6633,212683.02400151425
2139,264439.1192576816
10213,279901.33179585787
2830,224943.9793170737
13907,137260.72143466506
15897,328424.60692931875
8311,189075.0606965529
14230,165797.6634200494
3878,209522.09050622743
13732,189991.41719085636
12110,177358.57271666155
10675,287351.3596942666
12946,134844.87331354115
16754,219135.5314157364
4394,271997.0459536567
16728,164402.07499921633
14378,366703.3248505145
9949,173800.16275744012
994,188966.35112270367
13258,152816.0442592002
5883,346546.55262745876
6933,328259.1856065371
13193,219743.25688440667
13286,168879.42155000436
13407,359556.2401092328
7512,119491.89515152288
7221,195584.83897937264
14428,158287.09212332836
1740,203593.6644180822
3,143414.8635096746
12952,211884.05000305572
11537,136273.2211413024
2558,139364.72765951615
14081,236535.06215296264
3517,235426.49895678615
7149,232278.29099915212
15777,112933.50020821072
8995,246189.4590382448
826,325877.65556033835
509,274809.9695530283
14875,227879.8313254715
6591,171500.34074845442
11283,107111.98453691757
9897,243641.6722609043
14902,185195.883241342
14291,172652.74036360934
3162,214907.81735521325
4206,190193.44173202623
11580,181681.44096035248
2007,209447.83758860934
14939,248682.75246720805
13572,196551.00735353923
10720,160771.80722967949
